ENTITY_STABLE_ID	NAME	DESCRIPTION	URL	TCGA-W5-AA2Z-01	TCGA-ZU-A8S4-01	TCGA-3X-AAV9-01	TCGA-ZH-A8Y2-01	TCGA-W5-AA31-01	TCGA-W5-AA2Q-01	TCGA-W5-AA34-01	TCGA-3X-AAVE-01	TCGA-W5-AA2U-01	TCGA-4G-AAZT-01	TCGA-W5-AA2T-01	TCGA-W5-AA2R-01	TCGA-W5-AA36-01	TCGA-3X-AAVA-01	TCGA-W5-AA39-01	TCGA-4G-AAZO-01	TCGA-YR-A95A-01	TCGA-W5-AA33-01	TCGA-W5-AA2X-01	TCGA-W5-AA2O-01	TCGA-3X-AAVC-01	TCGA-W5-AA2I-01	TCGA-ZH-A8Y4-01	TCGA-3X-AAVB-01	TCGA-W5-AA38-01	TCGA-W6-AA0S-01	TCGA-W5-AA2G-01	TCGA-W5-AA2H-01	TCGA-W5-AA30-01	TCGA-ZD-A8I3-01	TCGA-ZH-A8Y5-01	TCGA-W5-AA2W-01	TCGA-WD-A7RX-01	TCGA-ZH-A8Y8-01	TCGA-ZH-A8Y1-01	TCGA-ZH-A8Y6-01
Tardiphaga	Tardiphaga	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Bradyrhizobiaceae.g__Tardiphaga	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	-1.992852049	0.2369575068	1.6693820184	0.7053725769	0.7234119335	-0.937549476	0.0012766804	-0.845938862	0.5408086198	-1.130830843	-0.984651032	2.8059544101	1.7930228879	5.7568322952	1.4097917801	1.8620063567	1.9259641905	-0.546592554	-0.289328795	0.2597219742	1.1698188725	1.5447339282	1.13537984	-1.159740848	-0.670795387	1.4802597162	-0.300572989	-2.804523372	-0.712313617	1.9353765746	0.7718035664	1.9789818707	0.720706116	1.0485773127	0.6313783219	1.1611366891
Acidaminococcus	Acidaminococcus	k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.8589353176	4.0112748176	5.0113813599	4.2217503918	3.4052742991	3.32927539	3.5311359526	4.0810229805	5.1702035655	3.5619251943	3.2821738348	3.3723395583	3.7379196593	3.889378271	4.4542242251	4.232834299	2.9193414758	3.7202323123	3.2405304772	3.7895812464	3.7748526197	3.1485937818	3.9147920607	3.7672209942	3.5960294791	4.1727705287	3.9662518773	3.0472639953	3.5545112491	3.484722573	3.551215787	5.3282688972	3.8878050282	3.8279895333	4.1477561367	3.9405489098
Terracoccus	Terracoccus	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__Terracoccus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	0.2850772446	0.5439484123	1.547100127	0.7991293296	-0.168583774	1.3403798176	-0.042722121	2.2017042483	0.0113829917	0.3242874604	-0.291684238	1.383443986	0.1640615862	0.4250970381	0.880366152	0.9951965651	1.9692886776	0.1463742392	-0.333327596	1.800685674	0.3105713868	-0.425264291	0.4921709986	0.3029397613	0.0221714061	0.2608828757	0.3923938042	1.058368423	1.5656156767	0.3616208484	0.1285947249	0.1694483234	0.3471721004	0.4053684712	0.7251350746	0.5179278477
Arenimonas	Arenimonas	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Arenimonas	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	-0.242908842	-0.321143486	-2.154081661	-1.690592876	-2.281532361	-2.35753127	-0.570708207	-1.49947754	-2.101565596	-0.551142627	-2.404632826	-0.729504601	-1.948887001	-1.691122249	-1.232582435	-2.202161617	-2.745497287	-1.966574348	-2.446276183	-1.897225414	-1.8056479	0.6317121229	-1.997551207	-0.228317025	-2.090777181	0.0352887011	-1.720554783	-1.054580164	-2.132295411	-0.119218496	-0.77616498	-1.943500264	-1.972249436	0.2375743609	-1.764587131	-1.971794357
Ponticoccus	Ponticoccus	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Ponticoccus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.6908599525	1.9175095917	1.3090947241	2.0322087452	1.237198934	1.1612000249	1.3630605875	1.9636988454	1.4171656996	1.3761022281	1.1140984697	1.2042641932	1.5698442942	1.7720541359	2.28614886	2.0470113329	0.9542337898	1.5521569472	1.0724551121	1.6215058813	1.6575284847	2.5654809174	1.7252504142	1.6498968591	1.427954114	1.8867326009	1.7981765122	0.8791886302	1.3864358839	1.4790772439	1.3616741405	1.5752310314	1.8343773351	1.6384478868	1.9582144902	1.7510072633
Knoellia	Knoellia	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__Knoellia	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.5111214938	3.2727888581	2.7237040865	3.2952494592	2.4724979745	3.9814615662	2.598359628	3.3783082078	4.9743928351	4.866658855	4.6713256051	4.0245257345	2.8051433347	4.771625999	3.5214479006	2.3676429583	5.4281951708	2.7874559877	2.3077541527	4.4417674226	4.6571003478	3.800779958	2.9882911282	3.0645062215	4.2482156553	3.0275927876	3.0334755527	3.6994501715	4.2066974252	2.3392440546	4.9466429494	2.8105300719	3.1518752883	6.988951442	5.543183299	3.0140479772
Sciscionella	Sciscionella	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Sciscionella	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.9275427931	2.312066045	1.5497297481	2.3609108394	1.4738817745	1.3978828655	1.599743428	2.2043338694	1.6538485402	1.7027143429	1.3507813102	1.4409470338	1.8065271348	2.0126891599	2.5228317006	2.3736234476	1.7198002513	1.7888397878	1.3091379527	1.8581887219	1.8981635086	2.802163758	2.0539525084	1.8905318831	1.6646369546	2.3133142173	2.0348593527	3.4377995657	1.6231187245	1.7860054358	1.6903762347	1.811913872	2.1447709978	1.967149981	2.2869165844	2.0797093575
Desulfotalea	Desulfotalea	k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobulbaceae.g__Desulfotalea	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.0234264438	5.485528408	4.4358972401	6.1888739389	3.5697654253	5.0787290169	3.6956270788	5.0905013614	6.557087113	4.0154554866	3.446664961	5.1217931852	5.4873732862	6.1212490732	6.9406434462	6.2713270921	2.4563546204	3.8847234385	6.5749466049	6.2760004675	4.7843310006	3.313084908	5.8819156079	3.1917368744	5.3454831061	4.6520779986	4.1307430035	4.7967176223	6.0409304702	4.8323213464	4.2959469129	6.2297256176	3.5260932835	6.4471897771	4.8924872625	3.1003175349
Chitinimonas	Chitinimonas	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Chitinimonas	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	-0.31553275	-0.197862672	1.8459401487	0.3711385426	-0.769193768	-0.845192677	-0.643332115	0.1786161751	-0.589227003	0.6068968704	-0.892294233	-0.802128509	-0.436548408	-0.013028534	1.8647186585	-0.307156526	1.0477685878	-0.454235755	-0.93393759	1.2000756798	-0.127554186	0.5590882153	1.6491427123	-0.135185811	-0.578438588	1.0516272289	1.3767463107	2.7796865236	-0.619956818	1.1535214195	-0.299396062	1.1538008299	-0.070647319	-0.022622316	0.2971442876	0.0899370607
Tyzzerella	Tyzzerella	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.5941709368	1.8964151884	2.7872132593	2.015771602	1.1405099182	1.0645110091	1.2663715717	1.8568548798	1.3204766839	1.1937583656	1.0174094539	1.1075751775	1.4731552784	4.4725650924	2.1894598443	1.8646674703	1.2653125166	1.4554679315	0.9757660964	1.5248168655	1.5506845191	0.883829401	1.708813271	1.5430528935	1.3312650983	1.8651146826	1.7014874964	0.7824996145	1.2897468682	1.3440649333	1.3452369973	1.4785420157	1.7298965497	1.6220107436	1.941777347	1.73457012
Magnetococcus	Magnetococcus	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Magnetococcales.f__Magnetococcaceae.g__Magnetococcus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.0382708097	2.3340939507	1.4665188027	2.2908351839	1.5846097912	1.5086108821	1.7104714447	2.121122924	1.7645765568	1.6063399895	1.4615093269	1.5516750504	1.9172551514	1.9294782145	2.6335597172	2.2772490942	0.4941430706	1.8995678044	1.4198659693	1.9689167385	1.8149525633	1.3279292739	1.9838768529	1.8073209377	1.7753649712	2.5494079447	2.1455873694	1.2265994874	1.7338467412	1.6402065583	1.6203005792	1.9226418886	2.1477504976	1.8970743255	2.2168409289	2.009633702
Halogranum	Halogranum	k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halogranum	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.6048738736	3.8939650121	3.1835476293	3.8472977804	3.151212855	3.0752139459	3.2770745085	3.8381517505	3.3311796207	3.1776274643	3.0281123907	3.1182781142	3.4838582152	3.6465070411	4.200162781	3.848536569	3.4397377196	3.4661708682	2.9864690332	3.5355198023	3.5319813898	2.8945323378	3.5403394494	3.5243497643	3.3419680351	3.5723049488	3.7121904332	2.7932025513	3.300449805	3.3018652034	3.1767631757	3.4892449524	3.7284698214	3.453536922	3.7733035254	3.5660962985
Tepidanaerobacter	Tepidanaerobacter	k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Tepidanaerobacter	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.69622756	1.9340380969	2.6612998633	1.8698939789	1.2425665414	1.1665676323	1.3684281949	1.7309414839	1.4225333071	2.0825277379	1.1194660771	1.2096318006	1.5752119016	1.5392967744	2.2915164675	1.1684743419	0.1449760166	1.5575245546	1.0778227196	1.6268734887	1.4247711232	0.9858860242	1.5629356479	1.4171394976	1.4333217215	3.9166265826	1.8035441196	0.8845562377	1.3918034914	1.1903999538	1.1993593742	1.5805986388	1.6415977755	1.4761331205	1.7958997239	1.5886924969
Roseivirga	Roseivirga	k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Flammeovirgaceae.g__Roseivirga	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.5465413051	5.074914035	4.2894196401	3.5882061437	3.0928802866	3.0168813775	3.2187419401	3.3590612607	3.2728470522	3.1247764746	2.9697798223	3.0599455458	3.4255256468	3.1674165512	4.1418302126	3.7956855793	2.7989274608	3.4078382998	2.9281364647	3.4771872339	4.6378534007	2.8361997693	3.2812478126	3.0452592744	3.2836354666	3.063139165	3.6538578648	2.7348699828	3.2421172365	2.5778637214	4.5026340397	3.430912384	4.8044316034	3.1944452852	3.5142118886	3.3070046617
Thiolapillus	Thiolapillus	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Thiolapillus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.5631454898	2.9092471055	4.4445371991	2.8557421454	2.1094844712	2.0334855621	2.2353461247	2.7772132255	2.2894512369	2.1888176365	1.9863840069	2.0765497304	4.0270923321	2.585568516	3.1584343972	2.8597267412	0.5571032695	2.4244424844	1.9447406494	2.4937914185	2.4710428648	1.852803954	2.5487838144	2.4634112392	2.3002396513	3.3305247508	2.6704620494	1.7514741675	2.2587214212	2.3071402624	2.1852075407	2.4475165686	2.6684546174	2.461981287	2.7817478904	2.5745406634
Paraoerskovia	Paraoerskovia	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Cellulomonadaceae.g__Paraoerskovia	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.3317173187	2.5592451799	1.8811253945	2.6747147294	1.8780563002	1.8020573911	2.0039179537	2.5357295158	2.0580230658	1.894692311	1.7549558359	1.8451215594	2.2107016604	2.3440848063	2.9270062262	2.5656014157	2.0885500821	2.1930143134	1.7133124783	2.2623632475	2.2295591551	1.6213757829	2.3677563984	2.2219275295	2.0688114802	2.5126545163	2.4390338784	1.5200459964	2.0272932501	2.0875195442	2.0041801247	2.2160883976	2.4560669449	2.280953871	2.6007204744	2.3935132474
Xenococcus	Xenococcus	k__Bacteria.p__Cyanobacteria.o__Pleurocapsales.g__Xenococcus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	7.059384515	7.3720696241	6.3631404351	7.0974340291	6.6057234965	6.5297245874	6.7315851499	7.0177445564	6.7856902621	6.7830548394	6.4826230322	6.5727887557	6.9383688567	8.4110623476	7.6546734225	7.4539639441	6.5753062422	6.9206815097	8.0259421753	6.9900304438	6.7115741957	6.3490429792	8.3754381988	6.7039425701	6.7964786765	6.5308657757	7.1667010746	6.2477131927	8.3399229471	6.4851790456	6.4268994244	6.9437555939	7.0369511956	8.2886356714	7.0234397741	8.4011950479
Caldilinea	Caldilinea	k__Bacteria.p__Chloroflexi.c__Caldilineae.o__Caldilineales.f__Caldilineaceae.g__Caldilinea	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.4860745006	2.8087566436	2.1602948704	2.948733383	2.032413482	1.9564145729	2.1582751355	2.8148989917	2.2123802477	2.2730429558	1.9093130177	1.9994787412	2.3650588422	2.6232542822	3.081363408	2.9439520605	1.2851836926	2.3473714952	1.8676696602	2.4167204293	2.508728631	3.3606954655	2.641775052	2.5010970054	2.2231686621	2.7502973954	2.5933910602	1.6744031783	2.181650432	2.2824496613	2.2781987783	2.3704455794	2.5671161383	2.5549725246	2.874739128	2.6675319011
Luteibacter	Luteibacter	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.g__Luteibacter	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	15.864539022	14.751605095	14.437111631	15.152584545	15.486653378	15.804270412	15.026749918	14.971421519	15.174114959	15.020862947	15.613421745	15.43758094	15.081262895	14.442081398	15.533997633	15.251345209	14.956773609	15.674182706	16.069109341	15.528424837	14.301964033	14.78193021	14.914591681	15.121378442	14.976366922	15.777461346	15.204120443	15.042683928	16.184560106	15.140479248	15.854697793	15.376642824	15.809748726	15.296842686	15.735106052	15.478810905
Andreprevotia	Andreprevotia	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Andreprevotia	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.7566344016	2.0445467868	2.8730020187	2.0163831354	1.302973383	1.2269744739	1.4288350365	1.9426436393	1.4829401487	1.3934122129	1.1798729187	1.2700386422	1.6356187432	3.3359614305	2.3519233091	2.0643213176	0.9615235814	1.6179313962	1.1382295612	1.6872803303	1.6364732786	1.0462928658	1.7094248044	1.628841653	1.4937285631	4.655981236	1.8639509612	0.9449630793	1.452210333	1.3868614052	1.3458485307	1.6410054804	1.7983937888	1.622622277	1.9423888803	1.7351816534
Flexithrix	Flexithrix	k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Flammeovirgaceae.g__Flexithrix	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.3337039952	1.6901195596	0.9217681053	1.6447700237	0.8800429767	0.8040440676	1.0059046301	1.5763722266	1.0600097423	0.9763913679	0.7569425124	0.8471082359	1.2126883369	1.3847275171	1.9289929027	1.6473004727	1.0613369566	1.1950009899	0.7152991548	1.264349924	1.2702018658	2.2083249601	1.3378116927	2.847532741	1.0707981567	1.5313040604	1.4410205548	0.5220326729	1.0292799266	1.1031210177	0.974235419	1.2180750741	1.4084845182	1.2510091653	1.5707757687	1.3635685417
Coleofasciculus	Coleofasciculus	k__Bacteria.p__Cyanobacteria.o__Oscillatoriales.g__Coleofasciculus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	0.6608840323	0.8473669439	0.2800660875	0.8346175584	0.2072230138	0.1312241047	0.3330846673	0.9346702088	0.3871897794	0.603064917	0.0841225495	0.174288273	0.539868374	0.7430254993	3.5781010347	1.2739740217	0.2231119963	2.8441091219	0.0424791919	2.1764924618	0.6284998481	2.2724705914	0.5276592274	0.6208682225	0.3979781938	0.5403993701	0.768200592	-0.15078729	0.3564599637	0.347825194	0.1640829537	0.5452551112	0.737120508	2.0258192007	0.7606233034	0.5534160764
Thioploca	Thioploca	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__Thioploca	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.8302937184	4.1293904148	3.4060654255	4.2046961648	3.3766326998	3.3006337907	3.5024943533	4.0606695468	3.5565994655	3.4064096585	3.2535322355	3.343697959	3.70927806	3.8690248373	4.4255826258	4.0773187632	2.1974162358	3.691590713	3.211888878	3.7609396471	3.7544991861	3.1199521826	3.8977378338	3.7468675605	3.5673878799	4.2902006475	3.937610278	3.0186223961	3.5258696498	3.6685062941	3.5341615601	3.7146647972	3.9095775403	3.8109353064	4.1307019098	3.9234946829
Orenia	Orenia	k__Bacteria.p__Firmicutes.c__Clostridia.o__Halanaerobiales.f__Halobacteroidaceae.g__Orenia	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.3637351227	2.0401832594	1.3889036352	1.9449569241	1.3251116035	1.2491126944	1.4509732569	2.0435077565	1.5050783691	1.5152110338	1.2020111392	1.2921768627	1.6577569637	1.851863047	2.3740615295	2.1861201385	1.339312398	1.6400696167	1.1603677816	3.2943810515	1.7373373958	1.0684310862	1.6379985931	1.7297057702	1.5158667835	1.8401664332	1.8860891816	0.9671012997	1.4743485534	1.3827861631	1.2744223194	1.6631437009	1.9095146675	1.5511960657	1.870962669	1.6637554421
Actinokineospora	Actinokineospora	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Actinokineospora	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	-0.135816263	-0.332827843	-0.79273167	-0.278438754	0.9954852192	-0.665476191	-0.463615628	-0.138127549	-0.409510516	1.5232692145	-0.712577746	-0.622412022	-0.256831921	-0.329772259	0.4594726445	-0.975746682	1.9679476933	-0.274519268	-0.754221103	1.3797921665	-0.44429791	1.9611971232	0.9995654159	1.1330329653	1.1862403992	-0.550141295	-0.028499703	-0.947487585	-0.440240332	-0.580044465	-0.948973358	1.3335173166	-0.43618913	-0.672199612	-0.352433009	-0.559640236
Pyrococcus	Pyrococcus	k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Pyrococcus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.8790187554	2.1858971408	1.328500758	2.1944320396	1.4253577369	1.3493588278	1.5512193904	1.9831048792	1.6053245025	1.4690671806	1.3022572726	1.3924229961	1.7580030971	1.7914601698	2.4743076629	2.1399762854	1.4276366481	1.7403157501	1.260613915	1.8096646842	1.6769345185	1.1686772196	1.8874737086	1.669302893	1.6161129169	2.09506107	1.9863353151	1.0673474331	1.5745946868	1.5942052406	1.5238974349	1.7633898343	1.916304207	1.8006711812	2.1204377846	1.9132305577
Thermobifida	Thermobifida	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Streptosporangiales.f__Nocardiopsaceae.g__Thermobifida	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.1332386575	5.2751344981	2.931014575	3.4137492659	4.2645401397	2.6035787299	2.8054392924	3.5856186963	2.8595444046	2.6046194595	2.5564771746	5.4539978202	3.0122229992	3.3939739868	3.728527565	4.8604910649	3.055799606	2.9945356522	4.0997963178	3.0638845863	3.2794483356	4.0078596224	3.1067909349	3.27181671	2.870332819	3.0451591604	3.2405552171	2.3215673352	4.4137770896	4.488561118	4.328177162	3.0176097364	3.2368017488	3.0199884075	3.3397550109	4.7175102847
Nautilia	Nautilia	k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Nautiliales.f__Nautiliaceae.g__Nautilia	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.1032083483	1.3999155449	0.7368732786	1.4133235911	0.6495473297	0.5735484206	0.7754089832	1.3914773999	0.8295140954	0.6938368654	0.5264468654	0.6166125889	0.9821926899	1.1998326904	1.6984972557	1.3647459701	0.561945674	0.9645053429	0.4848035079	1.033854277	1.0853070392	0.3928668125	1.1063652601	1.0776754136	0.8403025098	1.2917162224	1.2105249079	0.291537026	0.7987842797	0.8647546687	0.7427889864	0.9875794271	1.1728379429	1.0195627327	1.3393293361	1.1321221092
Derxia	Derxia	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Derxia	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	0.840077053	1.4193815685	0.9213303833	1.6059682951	0.3864160345	1.8953796261	0.5122776879	1.5759345046	0.5663828001	1.4534636726	3.0706704922	1.9384437944	2.3040238954	1.3842897951	1.4353659605	2.1243727774	-0.089328759	0.7013740477	0.2216722126	2.3556854825	1.2697641439	2.9370904393	2.8839724648	1.2621325183	2.1621337152	1.1382993899	0.9473936126	3.1983307322	2.1206154852	0.8285263568	0.9354336904	0.7244481319	1.2517659884	1.2122074367	1.5319740401	1.3247668132
Candidatus_Nitrosopelagicus	Candidatus_Nitrosopelagicus	k__Archaea.p__Thaumarchaeota.g__Candidatus_Nitrosopelagicus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	12.180581819	9.689132279	8.372234209	9.2070156986	10.773715012	11.801338734	10.099875316	9.454259554	11.281735975	8.7197131995	10.050222006	11.068834469	10.19562771	8.6210688154	9.0754310082	11.926675204	8.7193806763	11.206509515	10.835742052	11.580713031	8.1106144879	8.662885361	9.1462179549	8.2473727717	10.364077651	8.8334865136	11.929850858	9.7190968514	10.0122193	7.9671043732	8.7826416812	10.686441274	9.546006959	8.8132548402	9.2613455406	9.0541383136
Fluviicola	Fluviicola	k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Crocinitomicaceae.g__Fluviicola	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.1545844936	2.3893882595	3.1614893726	2.4690828796	1.7009234751	1.624924566	1.8267851286	2.2311309932	1.8808902407	1.7457428987	1.5778230108	1.6679887343	2.0335688353	2.0394862837	2.7498734011	2.4166520034	1.5119701935	2.0158814883	1.5361796532	2.0852304224	1.9249606325	1.4442429578	2.1621245486	1.9173290069	1.8916786551	2.1833260303	2.2619010533	1.3429131713	1.8501604251	3.3995855684	1.7985482749	2.0389555725	2.179428233	2.0753220212	2.3950886246	2.1878813976
Intestinimonas	Intestinimonas	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.g__Intestinimonas	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.5040781899	2.6218621235	2.0954908372	2.7685802235	2.0504171713	1.9744182622	2.1762788248	2.7500949585	2.230383937	2.1012165263	1.927316707	2.0174824306	2.3830625315	2.558450249	3.0993670974	2.772125631	1.3557427913	2.3653751846	1.8856733495	2.4347241186	2.4439245978	1.7937366541	2.4616218925	2.4362929722	2.2411723514	2.4792199765	2.6113947495	1.6924068676	2.1996541213	2.1388050211	2.0980456188	2.3884492688	2.4776584422	2.3748193651	2.6945859685	2.4873787416
