Hugo_Symbol	Entrez_Gene_Id	TCGA-3X-AAV9-01	TCGA-3X-AAVA-01	TCGA-3X-AAVB-01	TCGA-3X-AAVC-01	TCGA-3X-AAVE-01	TCGA-4G-AAZO-01	TCGA-4G-AAZT-01	TCGA-W5-AA2G-01	TCGA-W5-AA2H-01	TCGA-W5-AA2I-01	TCGA-W5-AA2O-01	TCGA-W5-AA2Q-01	TCGA-W5-AA2R-01	TCGA-W5-AA2T-01	TCGA-W5-AA2U-01	TCGA-W5-AA2W-01	TCGA-W5-AA2X-01	TCGA-W5-AA2Z-01	TCGA-W5-AA30-01	TCGA-W5-AA31-01	TCGA-W5-AA33-01	TCGA-W5-AA34-01	TCGA-W5-AA36-01	TCGA-W5-AA38-01	TCGA-W5-AA39-01	TCGA-W6-AA0S-01	TCGA-WD-A7RX-01	TCGA-YR-A95A-01	TCGA-ZD-A8I3-01	TCGA-ZH-A8Y1-01	TCGA-ZH-A8Y2-01	TCGA-ZH-A8Y4-01	TCGA-ZH-A8Y5-01	TCGA-ZH-A8Y6-01	TCGA-ZH-A8Y8-01	TCGA-ZU-A8S4-01
RPL21P28	100131205	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
RPL21	6144	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SNORD102	26771	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SNORA27	619499	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
RASL11A	387496	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
GTF3A	2971	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MTIF3	219402	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LNX2	222484	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
POLR1D	51082	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
GSX1	219409	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
PDX1-AS1	100861550	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
ATP5EP2	432369	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
CDX2	1045	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
PDX1	3651	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
URAD	646625	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
FLT3	2322	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
PAN3-AS1	100288730	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
PAN3	255967	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
FLT1	2321	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
POMP	51371	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SLC46A3	283537	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MTUS2	23281	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MTUS2-AS1	100874107	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SLC7A1	6541	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
UBL3	5412	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00297	100874059	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00572	100861573	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00544	440131	-1	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
KATNAL1	84056	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00426	100188949	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
HMGB1	3146	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
USPL1	10208	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
ALOX5AP	241	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00398	100874158	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00545	440132	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
TEX26-AS1	100507064	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MEDAG	84935	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
TEX26	122046	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
HSPH1	10808	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
B3GALTL	145173	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
RXFP2	122042	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
EEF1DP3	196549	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
FRY-AS1	100507099	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
FRY	10129	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
ZAR1L	646799	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
BRCA2	675	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
N4BP2L1	90634	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
N4BP2L2	10443	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MINOS1P1	100462953	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
N4BP2L2-IT2	116828	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
PDS5B	23047	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00423	100874167	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
KL	9365	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
STARD13	90627	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
STARD13-AS	100874241	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
RFC3	5983	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00457	100874179	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
NBEA	26960	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MAB21L1	4081	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MIR548F5	100302239	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
DCLK1	9201	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
CCDC169-SOHLH2	100526761	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SOHLH2	54937	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
CCDC169	728591	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SPG20	23111	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SPG20OS	100507135	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
CCNA1	8900	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SERTM1	400120	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
RFXAP	5994	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SMAD9	4093	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
ALG5	29880	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
EXOSC8	11340	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SUPT20H	55578	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
CSNK1A1L	122011	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00547	400121	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
POSTN	10631	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
TRPC4	7223	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00571	100874188	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
UFM1	51569	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00366	100874147	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
FREM2	341640	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
STOML3	161003	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
PROSER1	80209	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
NHLRC3	387921	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LHFP	10186	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
COG6	57511	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MIR4305	100422940	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00332	100874127	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00548	400123	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00598	646982	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
FOXO1	2308	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MIR320D1	100313896	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MRPS31	10240	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SLC25A15	10166	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
TPTE2P5	100616668	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MIR621	693206	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SUGT1P3	283507	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
ELF1	1997	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
WBP4	11193	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
KBTBD6	89890	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
KBTBD7	84078	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MTRF1	9617	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
NAA16	79612	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
OR7E37P	100506759	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
RGCC	28984	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
VWA8	23078	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MIR5006	100847026	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
VWA8-AS1	100507240	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
DGKH	160851	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
AKAP11	11215	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
TNFSF11	8600	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
FAM216B	144809	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
DNAJC15	29103	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
ENOX1	55068	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
EPSTI1	94240	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
CCDC122	160857	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LACC1	144811	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00284	121838	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SMIM2-AS1	101929212	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SMIM2-IT1	100874377	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SMIM2	79024	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
MIR8079	102465876	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SERP2	387923	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC01071	400128	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
TSC22D1	8848	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
TSC22D1-AS1	641467	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
LINC00330	144817	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
NUFIP1	26747	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
GPALPP1	55425	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
GTF2F2	2963	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
KCTD4	386618	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
TPT1	7178	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SNORA31	677814	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
TPT1-AS1	100190939	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
SLC25A30	253512	0	0	1	1	-1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	1	-1	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	-1
